"stance_label","stance_confidence","comment_id","error"
"Neutral/Unclear",0.9,"climate_comment_134899",NA
"Neutral/Unclear",0.85,"climate_comment_133798",NA
"Neutral/Unclear",0.85,"climate_comment_134927",NA
"Neutral/Unclear",0.85,"climate_comment_134379",NA
"Neutral/Unclear",0.95,"climate_comment_134088",NA
"Neutral/Unclear",0.85,"climate_comment_134268",NA
"Neutral/Unclear",0.95,"climate_comment_134224",NA
"Climate Believer",0.85,"climate_comment_134102",NA
"Neutral/Unclear",0.85,"climate_comment_134029",NA
"Climate Believer",0.85,"climate_comment_134075",NA
"Neutral/Unclear",0.9,"climate_comment_134081",NA
"Neutral/Unclear",0.95,"climate_comment_134028",NA
"Neutral/Unclear",0.95,"climate_comment_131597",NA
"Climate Believer",0.75,"climate_comment_134033",NA
"Climate Believer",0.85,"climate_comment_134086",NA
"Climate Skeptic",0.85,"climate_comment_134032",NA
"Neutral/Unclear",0.95,"climate_comment_134018",NA
"Neutral/Unclear",0.95,"climate_comment_048128",NA
"Neutral/Unclear",0.9,"climate_comment_133997",NA
"Neutral/Unclear",0.85,"climate_comment_134020",NA
"Neutral/Unclear",0.9,"climate_comment_048126",NA
"Neutral/Unclear",0.85,"climate_comment_133971",NA
"Neutral/Unclear",0.85,"climate_comment_133891",NA
"Neutral/Unclear",0.9,"climate_comment_133968",NA
"Neutral/Unclear",0.85,"climate_comment_134009",NA
"Neutral/Unclear",0.95,"climate_comment_134464",NA
"Neutral/Unclear",0.9,"climate_comment_133941",NA
"Neutral/Unclear",0.85,"climate_comment_048112",NA
"Neutral/Unclear",0.95,"climate_comment_133874",NA
"Neutral/Unclear",0.85,"climate_comment_134390",NA
"Neutral/Unclear",0.85,"climate_comment_134485",NA
"Neutral/Unclear",0.9,"climate_comment_133869",NA
"Neutral/Unclear",0.9,"climate_comment_134393",NA
"Neutral/Unclear",0.85,"climate_comment_131597",NA
"Neutral/Unclear",0.85,"climate_comment_134343",NA
"Neutral/Unclear",0.9,"climate_comment_134190",NA
"Neutral/Unclear",0.9,"climate_comment_134025",NA
"Neutral/Unclear",0.9,"climate_comment_133992",NA
"Neutral/Unclear",0.9,"climate_comment_048142",NA
"Neutral/Unclear",0.85,"climate_comment_134136",NA
"Climate Skeptic",0.85,"climate_comment_134095",NA
"Neutral/Unclear",0.85,"climate_comment_134087",NA
"Climate Believer",0.85,"climate_comment_134093",NA
"Neutral/Unclear",0.85,"climate_comment_132643",NA
"Neutral/Unclear",0.9,"climate_comment_134092",NA
"Climate Believer",0.85,"climate_comment_134083",NA
"Neutral/Unclear",0.85,"climate_comment_134536",NA
"Neutral/Unclear",0.9,"climate_comment_132645",NA
"Neutral/Unclear",0.85,"climate_comment_134070",NA
"Neutral/Unclear",0.95,"climate_comment_134080",NA
"Neutral/Unclear",0.9,"climate_comment_134066",NA
"Neutral/Unclear",0.85,"climate_comment_132215",NA
"Neutral/Unclear",0.9,"climate_comment_132419",NA
"Neutral/Unclear",0.95,"climate_comment_047940",NA
"Climate Skeptic",0.85,"climate_comment_281179",NA
"Neutral/Unclear",0.85,"climate_comment_134370",NA
"Neutral/Unclear",0.9,"climate_comment_132443",NA
"Neutral/Unclear",0.85,"climate_comment_131768",NA
"Neutral/Unclear",0.85,"climate_comment_134091",NA
"Neutral/Unclear",0.85,"climate_comment_131689",NA
"Neutral/Unclear",0.85,"climate_comment_134062",NA
"Neutral/Unclear",0.95,"climate_comment_131747",NA
"Neutral/Unclear",0.75,"climate_comment_131746",NA
"Neutral/Unclear",0.85,"climate_comment_131597",NA
"Climate Believer",0.85,"climate_comment_131780",NA
"Climate Skeptic",0.85,"climate_comment_047907",NA
"Climate Believer",0.85,"climate_comment_131631",NA
"Neutral/Unclear",0.85,"climate_comment_131624",NA
"Climate Skeptic",0.85,"climate_comment_131693",NA
"Neutral/Unclear",0.95,"climate_comment_131779",NA
"Neutral/Unclear",0.85,"climate_comment_131715",NA
"Neutral/Unclear",0.85,"climate_comment_132409",NA
"Neutral/Unclear",0.95,"climate_comment_132412",NA
"Neutral/Unclear",0.85,"climate_comment_132390",NA
"Neutral/Unclear",0.95,"climate_comment_132421",NA
"Climate Believer",0.9,"climate_comment_047992",NA
"Neutral/Unclear",0.9,"climate_comment_132387",NA
"Neutral/Unclear",0.9,"climate_comment_132528",NA
"Neutral/Unclear",0.95,"climate_comment_132512",NA
"Neutral/Unclear",0.85,"climate_comment_132408",NA
"Neutral/Unclear",0.85,"climate_comment_132424",NA
"Neutral/Unclear",0.95,"climate_comment_132517",NA
"Neutral/Unclear",0.95,"climate_comment_132518",NA
"Climate Believer",0.9,"climate_comment_132503",NA
"Neutral/Unclear",0.9,"climate_comment_131804",NA
"Climate Believer",0.85,"climate_comment_132504",NA
"Climate Believer",0.9,"climate_comment_132448",NA
"Neutral/Unclear",0.95,"climate_comment_132473",NA
"Neutral/Unclear",0.95,"climate_comment_132457",NA
"Neutral/Unclear",0.95,"climate_comment_132483",NA
"Neutral/Unclear",0.85,"climate_comment_132431",NA
"Neutral/Unclear",0.85,"climate_comment_132429",NA
"Neutral/Unclear",0.85,"climate_comment_132430",NA
"Neutral/Unclear",0.85,"climate_comment_132418",NA
"Neutral/Unclear",0.9,"climate_comment_132310",NA
"Neutral/Unclear",0.85,"climate_comment_132471",NA
"Neutral/Unclear",0.95,"climate_comment_132394",NA
"Neutral/Unclear",0.85,"climate_comment_047997",NA
"Neutral/Unclear",0.85,"climate_comment_132272",NA
"Neutral/Unclear",0.85,"climate_comment_132460",NA
"Neutral/Unclear",0.9,"climate_comment_132464",NA
"Neutral/Unclear",0.85,"climate_comment_132298",NA
"Neutral/Unclear",0.95,"climate_comment_132290",NA
"Neutral/Unclear",0.9,"climate_comment_132259",NA
"Climate Believer",0.85,"climate_comment_132299",NA
"Neutral/Unclear",0.85,"climate_comment_132291",NA
"Climate Believer",0.85,"climate_comment_132275",NA
"Neutral/Unclear",0.85,"climate_comment_132289",NA
"Neutral/Unclear",0.85,"climate_comment_132357",NA
"Neutral/Unclear",0.9,"climate_comment_132253",NA
"Climate Believer",0.85,"climate_comment_132360",NA
"Neutral/Unclear",0.85,"climate_comment_132362",NA
"Neutral/Unclear",0.95,"climate_comment_132374",NA
"Neutral/Unclear",0.9,"climate_comment_132257",NA
"Climate Believer",0.85,"climate_comment_132377",NA
"Neutral/Unclear",0.95,"climate_comment_132372",NA
"Neutral/Unclear",0.85,"climate_comment_132375",NA
"Neutral/Unclear",0.85,"climate_comment_132367",NA
"Neutral/Unclear",0.85,"climate_comment_132317",NA
"Neutral/Unclear",0.9,"climate_comment_132321",NA
"Neutral/Unclear",0.9,"climate_comment_047990",NA
"Neutral/Unclear",0.95,"climate_comment_132335",NA
"Neutral/Unclear",0.85,"climate_comment_132356",NA
"Climate Believer",0.9,"climate_comment_132343",NA
"Neutral/Unclear",0.85,"climate_comment_132288",NA
"Neutral/Unclear",0.95,"climate_comment_132346",NA
"Neutral/Unclear",0.95,"climate_comment_132340",NA
"Neutral/Unclear",0.95,"climate_comment_132315",NA
"Neutral/Unclear",0.85,"climate_comment_132314",NA
"Neutral/Unclear",0.95,"climate_comment_133331",NA
"Climate Believer",0.85,"climate_comment_133085",NA
"Neutral/Unclear",0.9,"climate_comment_133763",NA
"Neutral/Unclear",0.9,"climate_comment_133096",NA
"Neutral/Unclear",0.85,"climate_comment_133769",NA
"Neutral/Unclear",0.75,"climate_comment_133329",NA
"Climate Believer",0.85,"climate_comment_133857",NA
"Neutral/Unclear",0.85,"climate_comment_132745",NA
"Climate Believer",0.75,"climate_comment_133497",NA
"Neutral/Unclear",0.95,"climate_comment_132708",NA
"Neutral/Unclear",0.85,"climate_comment_133781",NA
"Climate Skeptic",0.85,"climate_comment_133823",NA
"Neutral/Unclear",0.85,"climate_comment_048085",NA
"Neutral/Unclear",0.85,"climate_comment_133409",NA
"Neutral/Unclear",0.9,"climate_comment_133629",NA
"Climate Believer",0.85,"climate_comment_133537",NA
"Neutral/Unclear",0.85,"climate_comment_133800",NA
"Neutral/Unclear",0.9,"climate_comment_133498",NA
"Climate Believer",0.85,"climate_comment_133795",NA
"Neutral/Unclear",0.85,"climate_comment_133707",NA
"Climate Believer",0.85,"climate_comment_132583",NA
"Neutral/Unclear",0.85,"climate_comment_132588",NA
"Neutral/Unclear",0.95,"climate_comment_132582",NA
"Neutral/Unclear",0.9,"climate_comment_118155",NA
"Neutral/Unclear",0.95,"climate_comment_118153",NA
"Neutral/Unclear",0.95,"climate_comment_133799",NA
"Neutral/Unclear",0.85,"climate_comment_118148",NA
"Climate Believer",0.85,"climate_comment_132595",NA
"Neutral/Unclear",0.95,"climate_comment_133619",NA
"Neutral/Unclear",0.9,"climate_comment_132601",NA
"Neutral/Unclear",0.75,"climate_comment_132600",NA
"Neutral/Unclear",0.85,"climate_comment_118149",NA
"Neutral/Unclear",0.85,"climate_comment_048004",NA
"Climate Believer",0.85,"climate_comment_132585",NA
"Neutral/Unclear",0.9,"climate_comment_132535",NA
"Neutral/Unclear",0.85,"climate_comment_118146",NA
"Neutral/Unclear",0.95,"climate_comment_131597",NA
"Climate Believer",0.85,"climate_comment_132529",NA
"Neutral/Unclear",0.85,"climate_comment_118166",NA
"Neutral/Unclear",0.85,"climate_comment_133829",NA
"Neutral/Unclear",0.95,"climate_comment_118170",NA
"Neutral/Unclear",0.9,"climate_comment_132541",NA
"Climate Believer",0.85,"climate_comment_118171",NA
"Neutral/Unclear",0.95,"climate_comment_132559",NA
"Climate Believer",0.9,"climate_comment_132560",NA
"Neutral/Unclear",0.95,"climate_comment_132566",NA
"Neutral/Unclear",0.85,"climate_comment_118147",NA
"Neutral/Unclear",0.9,"climate_comment_047534",NA
"Neutral/Unclear",0.9,"climate_comment_048005",NA
"Neutral/Unclear",0.9,"climate_comment_118158",NA
"Neutral/Unclear",0.85,"climate_comment_118163",NA
"Neutral/Unclear",0.9,"climate_comment_118162",NA
"Neutral/Unclear",0.95,"climate_comment_281204",NA
"Neutral/Unclear",0.85,"climate_comment_115846",NA
"Climate Skeptic",0.85,"climate_comment_115845",NA
"Neutral/Unclear",0.85,"climate_comment_132543",NA
"Neutral/Unclear",0.9,"climate_comment_132653",NA
"Neutral/Unclear",0.9,"climate_comment_118164",NA
"Neutral/Unclear",0.85,"climate_comment_115842",NA
"Neutral/Unclear",0.85,"climate_comment_115840",NA
"Neutral/Unclear",0.85,"climate_comment_048015",NA
"Neutral/Unclear",0.85,"climate_comment_132647",NA
"Neutral/Unclear",0.85,"climate_comment_132648",NA
"Neutral/Unclear",0.9,"climate_comment_115839",NA
"Climate Believer",0.85,"climate_comment_132642",NA
"Climate Skeptic",0.85,"climate_comment_115841",NA
"Neutral/Unclear",0.85,"climate_comment_132608",NA
"Neutral/Unclear",0.95,"climate_comment_115860",NA
"Neutral/Unclear",0.85,"climate_comment_132646",NA
"Neutral/Unclear",0.9,"climate_comment_115859",NA
"Neutral/Unclear",0.85,"climate_comment_132659",NA
"Neutral/Unclear",0.85,"climate_comment_115858",NA
"Neutral/Unclear",0.9,"climate_comment_115850",NA
"Neutral/Unclear",0.85,"climate_comment_048011",NA
"Neutral/Unclear",0.9,"climate_comment_115853",NA
"Neutral/Unclear",0.85,"climate_comment_115823",NA
"Neutral/Unclear",0.85,"climate_comment_132674",NA
"Neutral/Unclear",0.85,"climate_comment_115855",NA
"Neutral/Unclear",0.9,"climate_comment_115852",NA
"Climate Believer",0.9,"climate_comment_132634",NA
"Climate Skeptic",0.85,"climate_comment_132629",NA
"Neutral/Unclear",0.85,"climate_comment_115820",NA
"Neutral/Unclear",0.95,"climate_comment_131973",NA
"Neutral/Unclear",0.9,"climate_comment_131983",NA
"Neutral/Unclear",0.85,"climate_comment_132602",NA
"Neutral/Unclear",0.95,"climate_comment_131980",NA
"Climate Believer",0.85,"climate_comment_131986",NA
"Neutral/Unclear",0.9,"climate_comment_115819",NA
"Neutral/Unclear",0.9,"climate_comment_115817",NA
"Neutral/Unclear",0.9,"climate_comment_115818",NA
"Neutral/Unclear",0.9,"climate_comment_047944",NA
"Neutral/Unclear",0.85,"climate_comment_115814",NA
"Climate Believer",0.85,"climate_comment_131979",NA
"Neutral/Unclear",0.9,"climate_comment_131975",NA
"Neutral/Unclear",0.9,"climate_comment_132639",NA
"Neutral/Unclear",0.85,"climate_comment_111296",NA
"Neutral/Unclear",0.85,"climate_comment_115811",NA
"Neutral/Unclear",0.9,"climate_comment_115815",NA
"Climate Believer",0.85,"climate_comment_131987",NA
"Neutral/Unclear",0.85,"climate_comment_132614",NA
"Neutral/Unclear",0.95,"climate_comment_115836",NA
"Neutral/Unclear",0.85,"climate_comment_115809",NA
"Neutral/Unclear",0.9,"climate_comment_131963",NA
"Neutral/Unclear",0.9,"climate_comment_131970",NA
"Neutral/Unclear",0.85,"climate_comment_132008",NA
"Neutral/Unclear",0.85,"climate_comment_115810",NA
"Neutral/Unclear",0.85,"climate_comment_132009",NA
"Climate Believer",0.85,"climate_comment_131968",NA
"Climate Believer",0.85,"climate_comment_131969",NA
"Neutral/Unclear",0.9,"climate_comment_115831",NA
"Neutral/Unclear",0.9,"climate_comment_115833",NA
"Neutral/Unclear",0.9,"climate_comment_132005",NA
"Neutral/Unclear",0.95,"climate_comment_115826",NA
"Neutral/Unclear",0.95,"climate_comment_131994",NA
"Neutral/Unclear",0.85,"climate_comment_132004",NA
"Neutral/Unclear",0.9,"climate_comment_047310",NA
"Neutral/Unclear",0.95,"climate_comment_115832",NA
"Climate Believer",0.85,"climate_comment_131902",NA
"Climate Believer",0.85,"climate_comment_115824",NA
"Neutral/Unclear",0.85,"climate_comment_115827",NA
"Climate Believer",0.85,"climate_comment_131893",NA
"Neutral/Unclear",0.9,"climate_comment_115893",NA
"Neutral/Unclear",0.85,"climate_comment_115901",NA
"Neutral/Unclear",0.95,"climate_comment_115834",NA
"Neutral/Unclear",0.95,"climate_comment_131876",NA
"Neutral/Unclear",0.85,"climate_comment_115892",NA
"Neutral/Unclear",0.9,"climate_comment_115890",NA
"Neutral/Unclear",0.85,"climate_comment_047320",NA
"Neutral/Unclear",0.9,"climate_comment_131957",NA
"Neutral/Unclear",0.9,"climate_comment_115822",NA
"Neutral/Unclear",0.85,"climate_comment_131891",NA
"Neutral/Unclear",0.85,"climate_comment_131889",NA
"Neutral/Unclear",0.9,"climate_comment_115898",NA
"Neutral/Unclear",0.85,"climate_comment_047933",NA
"Neutral/Unclear",0.85,"climate_comment_047938",NA
"Neutral/Unclear",0.9,"climate_comment_131875",NA
"Neutral/Unclear",0.9,"climate_comment_115912",NA
"Neutral/Unclear",0.75,"climate_comment_131917",NA
"Neutral/Unclear",0.9,"climate_comment_115914",NA
"Neutral/Unclear",0.95,"climate_comment_131880",NA
"Neutral/Unclear",0.85,"climate_comment_132060",NA
"Neutral/Unclear",0.9,"climate_comment_132053",NA
"Neutral/Unclear",0.9,"climate_comment_115913",NA
"Neutral/Unclear",0.9,"climate_comment_115911",NA
"Neutral/Unclear",0.9,"climate_comment_131597",NA
"Neutral/Unclear",0.95,"climate_comment_047321",NA
"Neutral/Unclear",0.85,"climate_comment_115906",NA
"Neutral/Unclear",0.85,"climate_comment_115904",NA
"Neutral/Unclear",0.9,"climate_comment_115908",NA
"Neutral/Unclear",0.9,"climate_comment_115902",NA
"Neutral/Unclear",0.9,"climate_comment_132057",NA
"Climate Believer",0.85,"climate_comment_115874",NA
"Neutral/Unclear",0.95,"climate_comment_132075",NA
"Neutral/Unclear",0.95,"climate_comment_115909",NA
"Climate Believer",0.85,"climate_comment_132073",NA
"Neutral/Unclear",0.9,"climate_comment_115900",NA
"Neutral/Unclear",0.9,"climate_comment_047959",NA
"Neutral/Unclear",0.9,"climate_comment_131885",NA
"Neutral/Unclear",0.9,"climate_comment_115873",NA
"Neutral/Unclear",0.9,"climate_comment_115872",NA
"Neutral/Unclear",0.85,"climate_comment_132069",NA
"Neutral/Unclear",0.95,"climate_comment_132072",NA
"Neutral/Unclear",0.9,"climate_comment_115863",NA
"Neutral/Unclear",0.9,"climate_comment_115869",NA
"Neutral/Unclear",0.95,"climate_comment_132036",NA
"Neutral/Unclear",0.85,"climate_comment_047318",NA
"Neutral/Unclear",0.95,"climate_comment_115868",NA
"Neutral/Unclear",0.9,"climate_comment_132065",NA
"Climate Believer",0.85,"climate_comment_132026",NA
"Neutral/Unclear",0.9,"climate_comment_132076",NA
"Neutral/Unclear",0.85,"climate_comment_132017",NA
"Neutral/Unclear",0.85,"climate_comment_132049",NA
"Neutral/Unclear",0.85,"climate_comment_132052",NA
"Neutral/Unclear",0.85,"climate_comment_132066",NA
"Neutral/Unclear",0.85,"climate_comment_132043",NA
"Neutral/Unclear",0.9,"climate_comment_115871",NA
"Neutral/Unclear",0.85,"climate_comment_132046",NA
"Climate Believer",0.9,"climate_comment_132047",NA
"Neutral/Unclear",0.85,"climate_comment_132042",NA
"Neutral/Unclear",0.95,"climate_comment_131784",NA
"Climate Believer",0.85,"climate_comment_047909",NA
"Neutral/Unclear",0.85,"climate_comment_131736",NA
"Climate Believer",0.9,"climate_comment_131751",NA
"Neutral/Unclear",0.85,"climate_comment_132074",NA
"Neutral/Unclear",0.75,"climate_comment_131754",NA
"Neutral/Unclear",0.9,"climate_comment_131778",NA
"Climate Believer",0.85,"climate_comment_131730",NA
"Neutral/Unclear",0.85,"climate_comment_131766",NA
"Neutral/Unclear",0.9,"climate_comment_281228",NA
"Neutral/Unclear",0.9,"climate_comment_047908",NA
"Climate Believer",0.9,"climate_comment_131667",NA
"Neutral/Unclear",0.85,"climate_comment_131765",NA
"Neutral/Unclear",0.85,"climate_comment_131649",NA
"Climate Believer",0.85,"climate_comment_131769",NA
"Climate Believer",0.9,"climate_comment_131673",NA
"Climate Skeptic",0.85,"climate_comment_131675",NA
"Neutral/Unclear",0.85,"climate_comment_131660",NA
"Neutral/Unclear",0.85,"climate_comment_132021",NA
"Neutral/Unclear",0.85,"climate_comment_131647",NA
"Neutral/Unclear",0.85,"climate_comment_131663",NA
"Climate Believer",0.85,"climate_comment_131722",NA
"Neutral/Unclear",0.85,"climate_comment_131838",NA
"Climate Believer",0.85,"climate_comment_131848",NA
"Neutral/Unclear",0.9,"climate_comment_131597",NA
"Neutral/Unclear",0.9,"climate_comment_131830",NA
"Neutral/Unclear",0.85,"climate_comment_047898",NA
"Neutral/Unclear",0.95,"climate_comment_131844",NA
"Neutral/Unclear",0.85,"climate_comment_047902",NA
"Neutral/Unclear",0.95,"climate_comment_131847",NA
"Neutral/Unclear",0.85,"climate_comment_131863",NA
"Climate Believer",0.85,"climate_comment_047917",NA
"Neutral/Unclear",0.85,"climate_comment_131856",NA
"Neutral/Unclear",0.85,"climate_comment_131846",NA
"Neutral/Unclear",0.9,"climate_comment_131872",NA
"Neutral/Unclear",0.95,"climate_comment_131807",NA
"Climate Believer",0.85,"climate_comment_131812",NA
"Neutral/Unclear",0.7,"climate_comment_131810",NA
"Climate Believer",0.9,"climate_comment_131805",NA
"Neutral/Unclear",0.85,"climate_comment_131871",NA
"Climate Skeptic",0.85,"climate_comment_131829",NA
"Neutral/Unclear",0.9,"climate_comment_131802",NA
"Neutral/Unclear",0.85,"climate_comment_131806",NA
"Climate Believer",0.85,"climate_comment_131799",NA
"Neutral/Unclear",0.85,"climate_comment_131796",NA
"Neutral/Unclear",0.9,"climate_comment_131817",NA
"Neutral/Unclear",0.9,"climate_comment_131801",NA
"Neutral/Unclear",0.9,"climate_comment_132136",NA
"Neutral/Unclear",0.85,"climate_comment_132244",NA
"Neutral/Unclear",0.85,"climate_comment_131816",NA
"Neutral/Unclear",0.9,"climate_comment_047969",NA
"Neutral/Unclear",0.85,"climate_comment_131597",NA
"Neutral/Unclear",0.85,"climate_comment_132197",NA
"Neutral/Unclear",0.85,"climate_comment_132198",NA
"Neutral/Unclear",0.9,"climate_comment_131597",NA
"Neutral/Unclear",0.95,"climate_comment_132102",NA
"Climate Believer",0.85,"climate_comment_132101",NA
"Neutral/Unclear",0.85,"climate_comment_132229",NA
"Neutral/Unclear",0.95,"climate_comment_132112",NA
"Neutral/Unclear",0.85,"climate_comment_132180",NA
"Neutral/Unclear",0.85,"climate_comment_132103",NA
"Climate Believer",0.85,"climate_comment_132147",NA
"Neutral/Unclear",0.85,"climate_comment_132201",NA
"Neutral/Unclear",0.85,"climate_comment_132219",NA
"Climate Skeptic",0.85,"climate_comment_132209",NA
"Neutral/Unclear",0.95,"climate_comment_132217",NA
"Climate Believer",0.85,"climate_comment_132096",NA
"Neutral/Unclear",0.85,"climate_comment_132105",NA
"Neutral/Unclear",0.9,"climate_comment_132130",NA
"Neutral/Unclear",0.85,"climate_comment_131853",NA
"Neutral/Unclear",0.85,"climate_comment_132214",NA
"Neutral/Unclear",0.9,"climate_comment_132192",NA
"Neutral/Unclear",0.95,"climate_comment_132086",NA
